"SIGLA UF","CODIGO UF","CODIGO MUNICIPIO","MUNICIPIO","POPULACAO"
"RS","43","21477","Tiradentes do Sul","6,928"
"RS","43","21493","Toropi","3,070"
"RS","43","21501","Torres","32,358"
"RS","43","21600","Tramandaí","39,891"
"RS","43","21626","Travesseiro","2,379"
"RS","43","21634","Três Arroios","3,015"
"RS","43","21667","Três Cachoeiras","10,390"
"RS","43","21709","Três Coroas","22,905"
"RS","43","21808","Três de Maio","23,333"
"RS","43","21832","Três Forquilhas","3,073"
"RS","43","21857","Três Palmeiras","4,388"
"RS","43","21907","Três Passos","23,467"
"RS","43","21956","Trindade do Sul","5,905"
"RS","43","22004","Triunfo","23,976"
"RS","43","22103","Tucunduva","5,907"
"RS","43","22152","Tunas","4,378"
"RS","43","22186","Tupanci do Sul","1,723"
"RS","43","22202","Tupanciretã","22,556"
"RS","43","22251","Tupandi","3,604"
"RS","43","22301","Tuparendi","8,793"
"RS","43","22327","Turuçu","3,829"
"RS","43","22343","Ubiretama","2,440"
"RS","43","22350","União da Serra","1,666"
"RS","43","22376","Unistalda","2,392"
"RS","43","22400","Uruguaiana","123,743"
"RS","43","22509","Vacaria","59,938"
"RS","43","22533","Vale do Sol","10,817"
"RS","43","22541","Vale Real","4,741"
"RS","43","22525","Vale Verde","3,227"
"RS","43","22558","Vanini","1,956"
"RS","43","22608","Venâncio Aires","64,442"
"RS","43","22707","Vera Cruz","22,702"
"RS","43","22806","Veranópolis","23,904"
"RS","43","22855","Vespasiano Correa","1,973"
"RS","43","22905","Viadutos","5,663"
"RS","43","23002","Viamão *","253,264"
"RS","43","23101","Vicente Dutra","5,569"
"RS","43","23200","Victor Graeff","3,080"
"RS","43","23309","Vila Flores","3,169"
"RS","43","23358","Vila Lângaro","2,230"
"RS","43","23408","Vila Maria","4,159"
"RS","43","23457","Vila Nova do Sul","4,255"
"RS","43","23507","Vista Alegre","2,871"
"RS","43","23606","Vista Alegre do Prata","1,492"
"RS","43","23705","Vista Gaúcha","2,713"
"RS","43","23754","Vitória das Missões","3,652"
"RS","43","23770","Westfalia","2,716"
"RS","43","23804","Xangri-lá","10,602"
"MS","50","00203","Água Clara","13,183"
"MS","50","00252","Alcinópolis","4,299"
"MS","50","00609","Amambaí","33,426"
"MS","50","00708","Anastácio","22,364"
"MS","50","00807","Anaurilândia","8,380"
"MS","50","00856","Angélica","7,253"
"MS","50","00906","Antônio João","8,350"
"MS","50","01003","Aparecida do Taboado","19,819"
"MS","50","01102","Aquidauana","44,920"
"MS","50","01243","Aral Moreira","9,236"
"MS","50","01508","Bandeirantes","5,888"
"MS","50","01904","Bataguassu","18,687"
"MS","50","02001","Batayporã","10,564"
"MS","50","02100","Bela Vista","22,868"
"MS","50","02159","Bodoquena","8,168"
"MS","50","02209","Bonito","17,275"
"MS","50","02308","Brasilândia","12,136"
"MS","50","02407","Caarapó","22,723"
"MS","50","02605","Camapuã","13,192"
"MS","50","02704","Campo Grande","724,524"
"MS","50","02803","Caracol","5,095"
"MS","50","02902","Cassilândia","20,916"
"MS","50","02951","Chapadão do Sul","16,193"
"MS","50","03108","Corguinho","4,165"
"MS","50","03157","Coronel Sapucaia","13,979"
"MS","50","03207","Corumbá","96,373"
"MS","50","03256","Costa Rica","18,277"
"MS","50","03306","Coxim","31,816"
"MS","50","03454","Deodápolis","11,261"
"MS","50","03488","Dois Irmãos do Buriti","9,350"
"MS","50","03504","Douradina","4,900"
"MS","50","03702","Dourados","181,869"
"MS","50","03751","Eldorado","11,934"
"MS","50","03801","Fátima do Sul","18,789"
"MS","50","03900","Figueirão","3,280"
"MS","50","04007","Glória de Dourados","9,644"
"MS","50","04106","Guia Lopes da Laguna","10,208"
"MS","50","04304","Iguatemi","14,632"
"MS","50","04403","Inocência","7,342"
"MS","50","04502","Itaporã","18,605"
"MS","50","04601","Itaquiraí","16,924"
"MS","50","04700","Ivinhema","20,567"
"MS","50","04809","Japorã","7,362"
"MS","50","04908","Jaraguari","5,577"
"MS","50","05004","Jardim","23,341"
"MS","50","05103","Jateí","3,808"
"MS","50","05152","Juti","5,353"
"MS","50","05202","Ladário","17,906"
"MS","50","05251","Laguna Carapã","5,813"
"MS","50","05400","Maracaju","30,912"
"MS","50","05608","Miranda","23,965"
"MS","50","05681","Mundo Novo","15,968"
"MS","50","05707","Naviraí","43,391"
"MS","50","05806","Nioaque","15,203"
"MS","50","06002","Nova Alvorada do Sul","12,026"
"MS","50","06200","Nova Andradina","43,495"
"MS","50","06259","Novo Horizonte do Sul","4,967"
"MS","50","06309","Paranaíba","38,969"
"MS","50","06358","Paranhos","11,092"
"MS","50","06408","Pedro Gomes","8,307"
"MS","50","06606","Ponta Porã","72,207"
"MS","50","06903","Porto Murtinho","14,861"
"MS","50","07109","Ribas do Rio Pardo","19,159"
"MS","50","07208","Rio Brilhante","26,560"
"MS","50","07307","Rio Negro","4,961"
"MS","50","07406","Rio Verde de Mato Grosso","18,579"
"MS","50","07505","Rochedo","4,346"
"MS","50","07554","Santa Rita do Pardo","7,162"
"MS","50","07695","São Gabriel do Oeste","21,063"
"MS","50","07802","Selvíria","6,413"
"MS","50","07703","Sete Quedas","10,659"
"MS","50","07901","Sidrolândia","38,147"
"MS","50","07935","Sonora","12,548"
"MS","50","07950","Tacuru","9,203"
"MS","50","07976","Taquarussu","3,117"
"MS","50","08008","Terenos","14,458"
"MS","50","08305","Três Lagoas","85,914"
"MS","50","08404","Vicentina","5,627"
"MT","51","00102","Acorizal","5,530"
"MT","51","00201","Água Boa","18,991"
"MT","51","00250","Alta Floresta","49,140"
"MT","51","00300","Alto Araguaia","13,790"
"MT","51","00359","Alto Boa Vista","5,025"
"MT","51","00409","Alto Garças","9,132"
"MT","51","00508","Alto Paraguai","8,144"
"MT","51","00607","Alto Taquari","6,058"
"MT","51","00805","Apiacás","7,926"
"MT","51","01001","Araguaiana","2,974"
"MT","51","01209","Araguainha","1,117"
"MT","51","01258","Araputanga","15,335"
"MT","51","01308","Arenápolis","9,869"
"MT","51","01407","Aripuanã","19,100"
"MT","51","01605","Barão de Melgaço","7,619"
"MT","51","01704","Barra do Bugres","32,490"
"MT","51","01803","Barra do Garças","53,243"
"MT","51","01852","Bom Jesus do Araguaia","4,520"
"MT","51","01902","Brasnorte","13,975"
"MT","51","02504","Cáceres","84,175"
"MT","51","02603","Campinápolis","13,666"
"MT","51","02637","Campo Novo do Parecis","22,322"
"MT","51","02678","Campo Verde","25,924"
"MT","51","02686","Campos de Júlio","4,770"
"MT","51","02694","Canabrava do Norte","5,337"
"MT","51","02702","Canarana","17,183"
"MT","51","02793","Carlinda","12,108"
"MT","51","02850","Castanheira","7,808"
"MT","51","03007","Chapada dos Guimarães","17,377"
"MT","51","03056","Cláudia","10,670"
"MT","51","03106","Cocalinho","5,841"
"MT","51","03205","Colíder","30,695"
"MT","51","03254","Colniza","27,882"
"MT","51","03304","Comodoro","17,939"
"MT","51","03353","Confresa","21,361"
"MT","51","03361","Conquista D'Oeste","3,106"
"MT","51","03379","Cotriguaçu","13,740"
"MT","51","03403","Cuiabá","526,831"
"MT","51","03437","Curvelândia","4,835"
"MT","51","03452","Denise","10,349"
"MT","51","03502","Diamantino","18,428"
"MT","51","03601","Dom Aquino","8,261"
"MT","51","03700","Feliz Natal","10,279"
"MT","51","03809","Figueirópolis D'Oeste","3,648"
"MT","51","03858","Gaúcha do Norte","5,816"
"MT","51","03908","General Carneiro","4,803"
"MT","51","03957","Glória D'Oeste","3,124"
"MT","51","04104","Guarantã do Norte","30,754"
"MT","51","04203","Guiratinga","13,883"
"MT","51","04500","Indiavaí","2,524"
"MT","51","04526","Ipiranga do Norte","4,129"
"MT","51","04542","Itanhangá","4,703"
"MT","51","04559","Itaúba","4,625"
"MT","51","04609","Itiquira","12,159"
"MT","51","04807","Jaciara","24,945"
"MT","51","04906","Jangada","8,058"
"MT","51","05002","Jauru","10,774"
"MT","51","05101","Juara","32,023"
"MT","51","05150","Juína","38,422"
"MT","51","05176","Juruena","8,731"
"MT","51","05200","Juscimeira","11,830"
"MT","51","05234","Lambari D'Oeste","4,870"
"MT","51","05259","Lucas do Rio Verde","30,741"
"MT","51","05309","Luciára","2,405"
"MT","51","05580","Marcelândia","14,084"
"MT","51","05606","Matupá","14,243"
"MT","51","05622","Mirassol d'Oeste","24,538"
"MT","51","05903","Nobres","14,862"
"MT","51","06000","Nortelândia","6,237"
"MT","51","06109","Nossa Senhora do Livramento","12,386"
"MT","51","06158","Nova Bandeirantes","12,742"
"MT","51","06208","Nova Brasilândia","4,891"
"MT","51","06216","Nova Canaã do Norte","12,652"
"MT","51","08808","Nova Guarita","4,877"
"MT","51","06182","Nova Lacerda","4,949"
"MT","51","08857","Nova Marilândia","2,315"
"MT","51","08907","Nova Maringá","5,554"
"MT","51","08956","Nova Monte Verde","8,133"
"MT","51","06224","Nova Mutum","24,368"
"MT","51","06174","Nova Nazaré","2,745"
"MT","51","06232","Nova Olímpia","19,474"
"MT","51","06190","Nova Santa Helena","3,347"
"MT","51","06240","Nova Ubiratã","7,782"
"MT","51","06257","Nova Xavantina","18,670"
"MT","51","06273","Novo Horizonte do Norte","3,802"
"MT","51","06265","Novo Mundo","6,725"
"MT","51","06315","Novo Santo Antônio","2,110"
"MT","51","06281","Novo São Joaquim","6,880"
"MT","51","06299","Paranaíta","11,540"
"MT","51","06307","Paranatinga","20,033"
"MT","51","06372","Pedra Preta","15,638"
"MT","51","06422","Peixoto de Azevedo","28,987"
"MT","51","06455","Planalto da Serra","2,734"
"MT","51","06505","Poconé","31,118"
"MT","51","06653","Pontal do Araguaia","4,966"
"MT","51","06703","Ponte Branca","1,794"
"MT","51","06752","Pontes e Lacerda","37,910"
"MT","51","06778","Porto Alegre do Norte","9,639"
"MT","51","06802","Porto dos Gaúchos","6,116"
"MT","51","06828","Porto Esperidião","9,606"
"MT","51","06851","Porto Estrela","4,011"
"MT","51","07008","Poxoréo","17,592"
"MT","51","07040","Primavera do Leste","44,729"
"MT","51","07065","Querência","10,682"
"MT","51","07156","Reserva do Cabaçal","2,505"
"MT","51","07180","Ribeirão Cascalheira","8,677"
"MT","51","07198","Ribeirãozinho","2,107"
"MT","51","07206","Rio Branco","5,053"
"MT","51","07578","Rondolândia","3,348"
"MT","51","07602","Rondonópolis","172,783"
"MT","51","07701","Rosário Oeste","18,031"
"MT","51","07750","Salto do Céu","3,650"
"MT","51","07248","Santa Carmem","4,319"
"MT","51","07743","Santa Cruz do Xingu","2,116"
"MT","51","07768","Santa Rita do Trivelato","2,478"
"MT","51","07776","Santa Terezinha","7,293"
"MT","51","07263","Santo Afonso","2,855"
"MT","51","07792","Santo Antônio do Leste","3,249"
"MT","51","07800","Santo Antônio do Leverger","19,197"
"MT","51","07859","São Félix do Araguaia","10,713"
"MT","51","07297","São José do Povo","3,305"
"MT","51","07305","São José do Rio Claro","17,345"
"MT","51","07354","São José do Xingu","4,198"
"MT","51","07107","São José dos Quatro Marcos","19,001"
"MT","51","07404","São Pedro da Cipa","4,028"
"MT","51","07875","Sapezal","14,254"
"MT","51","07883","Serra Nova Dourada","1,349"
"MT","51","07909","Sinop","105,762"
"MT","51","07925","Sorriso","55,134"
"MT","51","07941","Tabaporã","10,484"
"MT","51","07958","Tangará da Serra","76,657"
"MT","51","08006","Tapurah","10,478"
"MT","51","08055","Terra Nova do Norte","14,584"
"MT","51","08105","Tesouro","3,109"
"MT","51","08204","Torixoréu","4,101"
"MT","51","08303","União do Sul","3,998"
"MT","51","08352","Vale de São Domingos","2,873"
"MT","51","08402","Várzea Grande","230,307"
"MT","51","08501","Vera","9,188"
"MT","51","05507","Vila Bela da Santíssima Trindade","13,886"
"MT","51","08600","Vila Rica","18,934"
"GO","52","00050","Abadia de Goiás","5,868"
"GO","52","00100","Abadiânia","12,640"
"GO","52","00134","Acreúna","18,553"
"GO","52","00159","Adelândia","2,510"
"GO","52","00175","Água Fria de Goiás","5,008"
"GO","52","00209","Água Limpa","2,074"
"GO","52","00258","Águas Lindas de Goiás","131,884"
"GO","52","00308","Alexânia","20,033"
"GO","52","00506","Aloândia","2,065"
"GO","52","00555","Alto Horizonte","3,136"
"GO","52","00605","Alto Paraíso de Goiás","6,638"
"GO","52","00803","Alvorada do Norte","8,217"
"GO","52","00829","Amaralina","3,492"
"GO","52","00852","Americano do Brasil","4,698"
"GO","52","00902","Amorinópolis","3,527"
"GO","52","01108","Anápolis *","325,544"
"GO","52","01207","Anhanguera","966"
"GO","52","01306","Anicuns","17,705"
"GO","52","01405","Aparecida de Goiânia *","475,303"
"GO","52","01454","Aparecida do Rio Doce","2,702"
"GO","52","01504","Aporé","3,554"
"GO","52","01603","Araçu","3,880"
"GO","52","01702","Aragarças","17,156"
"GO","52","01801","Aragoiânia","7,243"
"GO","52","02155","Araguapaz","7,482"
"GO","52","02353","Arenópolis","3,495"
"GO","52","02502","Aruanã","6,476"
"GO","52","02601","Aurilândia","3,719"
"GO","52","02809","Avelinópolis","2,375"
"GO","52","03104","Baliza","3,299"
"GO","52","03203","Barro Alto","6,446"
"GO","52","03302","Bela Vista de Goiás","20,615"
"GO","52","03401","Bom Jardim de Goiás","8,372"
"GO","52","03500","Bom Jesus de Goiás","19,574"
"GO","52","03559","Bonfinópolis","6,744"
"GO","52","03575","Bonópolis","3,160"
"GO","52","03609","Brazabrantes","3,142"
"GO","52","03807","Britânia","5,073"
"GO","52","03906","Buriti Alegre","8,287"
"GO","52","03939","Buriti de Goiás","2,238"
"GO","52","03962","Buritinópolis","3,442"
"GO","52","04003","Cabeceiras","6,610"
"GO","52","04102","Cachoeira Alta","8,103"
"GO","52","04201","Cachoeira de Goiás","1,410"
"GO","52","04250","Cachoeira Dourada","7,567"
"GO","52","04300","Caçu","10,892"
"GO","52","04409","Caiapônia","15,747"
"GO","52","04508","Caldas Novas","62,204"
"GO","52","04557","Caldazinha","3,157"
"GO","52","04607","Campestre de Goiás","3,411"
"GO","52","04656","Campinaçu","3,765"
"GO","52","04706","Campinorte","9,697"
"GO","52","04805","Campo Alegre de Goiás","5,767"
"GO","52","04854","Campo Limpo de Goiás","5,596"
"GO","52","04904","Campos Belos","18,238"
"GO","52","04953","Campos Verdes","6,331"
"GO","52","05000","Carmo do Rio Verde","8,897"
"GO","52","05059","Castelândia","3,530"
"GO","52","05109","Catalão","75,623"
"GO","52","05208","Caturaí","4,477"
"GO","52","05307","Cavalcante","9,875"
"GO","52","05406","Ceres","18,637"
"GO","52","05455","Cezarina","7,361"
"GO","52","05471","Chapadão do Céu","5,289"
"GO","52","05497","Cidade Ocidental","48,589"
"GO","52","05513","Cocalzinho de Goiás","14,762"
"GO","52","05521","Colinas do Sul","3,856"
"GO","52","05703","Córrego do Ouro","2,633"
"GO","52","05802","Corumbá de Goiás","9,190"
"GO","52","05901","Corumbaíba","8,001"
"GO","52","06206","Cristalina","36,614"
"GO","52","06305","Cristianópolis","3,041"
"GO","52","06404","Crixás","14,547"
"GO","52","06503","Cromínia","3,618"
"GO","52","06602","Cumari","3,055"
"GO","52","06701","Damianópolis","3,507"
"GO","52","06800","Damolândia","2,688"
"GO","52","06909","Davinópolis","2,013"
"GO","52","07105","Diorama","2,236"
"GO","52","08301","Divinópolis de Goiás","5,344"
"GO","52","07253","Doverlândia","8,344"
"GO","52","07352","Edealina","3,718"
"GO","52","07402","Edéia","10,251"
"GO","52","07501","Estrela do Norte","3,174"
"GO","52","07535","Faina","6,918"
"GO","52","07600","Fazenda Nova","6,373"
"GO","52","07808","Firminópolis","10,286"
"GO","52","07907","Flores de Goiás","10,382"
"GO","52","08004","Formosa","90,212"
"GO","52","08103","Formoso","5,241"
"GO","52","08152","Gameleira de Goiás","3,289"
"GO","52","08400","Goianápolis","11,159"
"GO","52","08509","Goiandira","4,925"
"GO","52","08608","Goianésia","53,806"
"GO","52","08707","Goiânia *","1,244,645"
"GO","52","08806","Goianira","24,110"
"GO","52","08905","Goiás","24,472"
"GO","52","09101","Goiatuba","31,225"
"GO","52","09150","Gouvelândia","4,507"
"GO","52","09200","Guapó","13,586"
"GO","52","09291","Guaraíta","2,394"
"GO","52","09408","Guarani de Goiás","4,105"
"GO","52","09457","Guarinos","2,411"
"GO","52","09606","Heitoraí","3,556"
"GO","52","09705","Hidrolândia","14,004"
"GO","52","09804","Hidrolina","4,157"
"GO","52","09903","Iaciara","12,674"
"GO","52","09937","Inaciolândia","5,650"
"GO","52","09952","Indiara","12,703"
"GO","52","10000","Inhumas","44,983"
"GO","52","10109","Ipameri","23,114"
"GO","52","10158","Ipiranga de Goiás","2,813"
"GO","52","10208","Iporá","31,060"
"GO","52","10307","Israelândia","2,827"
"GO","52","10406","Itaberaí","30,609"
"GO","52","10562","Itaguari","4,254"
"GO","52","10604","Itaguaru","5,467"
"GO","52","10802","Itajá","5,409"
"GO","52","10901","Itapaci","16,003"
"GO","52","11008","Itapirapuã","8,208"
"GO","52","11206","Itapuranga","24,832"
"GO","52","11305","Itarumã","5,338"
"GO","52","11404","Itauçu","8,710"
"GO","52","11503","Itumbiara","88,109"
"GO","52","11602","Ivolândia","2,718"
"GO","52","11701","Jandaia","6,373"
"GO","52","11800","Jaraguá","38,968"
"GO","52","11909","Jataí","81,972"
"GO","52","12006","Jaupaci","2,998"
"GO","52","12055","Jesúpolis","2,201"
"GO","52","12105","Joviânia","6,731"
"GO","52","12204","Jussara","18,814"
"GO","52","12253","Lagoa Santa","1,225"
"GO","52","12303","Leopoldo de Bulhões","8,916"
"GO","52","12501","Luziânia *","196,046"
"GO","52","12600","Mairipotaba","2,655"
"GO","52","12709","Mambaí","6,454"
"GO","52","12808","Mara Rosa","10,409"
"GO","52","12907","Marzagão","2,053"
"GO","52","12956","Matrinchã","4,325"
"GO","52","13004","Maurilândia","10,769"
"GO","52","13053","Mimoso de Goiás","2,836"
"GO","52","13087","Minaçu","31,041"
"GO","52","13103","Mineiros","45,189"
"GO","52","13400","Moiporá","1,848"
"GO","52","13509","Monte Alegre de Goiás","7,155"
"GO","52","13707","Montes Claros de Goiás","7,844"
"GO","52","13756","Montividiu","9,255"
"GO","52","13772","Montividiu do Norte","4,395"
"GO","52","13806","Morrinhos","38,997"
"GO","52","13855","Morro Agudo de Goiás","2,339"
"GO","52","13905","Mossâmedes","4,954"
"GO","52","14002","Mozarlândia","13,123"
"GO","52","14051","Mundo Novo","6,877"
"GO","52","14101","Mutunópolis","3,954"
"GO","52","14408","Nazário","7,223"
"GO","52","14507","Nerópolis","19,392"
"GO","52","14606","Niquelândia","38,517"
"GO","52","14705","Nova América","2,200"
"GO","52","14804","Nova Aurora","2,094"
"GO","52","14838","Nova Crixás","12,603"
"GO","52","14861","Nova Glória","8,470"
"GO","52","14879","Nova Iguaçu de Goiás","2,622"
"GO","52","14903","Nova Roma","3,555"
"GO","52","15009","Nova Veneza","6,884"
"GO","52","15207","Novo Brasil","3,451"
"GO","52","15231","Novo Gama","83,599"
"GO","52","15256","Novo Planalto","3,986"
"GO","52","15306","Orizona","14,374"
"GO","52","15405","Ouro Verde de Goiás","4,430"
"GO","52","15504","Ouvidor","4,736"
"GO","52","15603","Padre Bernardo","25,969"
"GO","52","15652","Palestina de Goiás","3,229"
"GO","52","15702","Palmeiras de Goiás","21,199"
"GO","52","15801","Palmelo","2,260"
"GO","52","15900","Palminópolis","3,622"
